Latitude: 43.950917  Longitude: -71.728739
X & Y on Lambert Conformal Conic: 2122666.36 516890.35
Tile: 11935
Elevation: 541 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),tmax (deg c),tmin (deg c),vp (Pa)
1997,98,46353.70,0.58,-5.07,418.92
1997,99,46536.12,-6.43,-12.30,237.94
1997,100,46717.99,0.19,-13.05,223.74
1997,101,46899.28,5.30,-10.55,273.61
1997,102,47079.94,4.82,-8.98,309.75
1997,103,47259.94,8.02,-5.70,399.52
1997,104,47439.25,3.65,-3.24,481.12
1997,105,47617.82,7.50,-7.27,353.98
1997,106,47795.61,12.83,-5.47,406.44
1997,107,47972.59,10.90,-3.65,466.24
1997,108,48148.71,4.24,-0.97,569.15
1997,109,48323.92,9.09,-0.76,577.61
1997,110,48498.19,11.71,-4.05,452.65
1997,111,48671.47,11.38,-2.72,499.96
1997,112,48843.72,11.97,-2.02,526.58
1997,113,49014.88,13.44,-2.86,494.96
1997,114,49184.91,6.44,-2.27,516.81
1997,115,49353.76,9.76,-0.65,582.30
1997,116,49521.38,12.63,-1.65,541.03
1997,117,49687.71,15.62,-3.54,470.39
1997,118,49852.72,5.25,-1.37,552.63
1997,119,50016.33,11.22,-0.74,578.59
1997,120,50178.50,20.33,-1.08,519.06
1997,121,50339.18,17.00,1.31,671.41
1997,122,50498.29,11.18,1.83,696.67
1997,123,50655.80,7.63,-2.54,506.68
1997,124,50811.63,7.83,-0.95,569.86
1997,125,50965.73,12.60,-4.85,426.00
1997,126,51118.04,8.22,-2.51,507.78
1997,127,51268.49,2.93,-1.13,562.34
1997,128,51417.03,10.76,-2.55,506.17
1997,129,51563.58,5.58,-2.17,520.71
1997,130,51708.09,5.97,0.02,611.58
1997,131,51850.48,11.96,0.06,613.16
1997,132,51990.70,18.68,1.53,673.82
1997,133,52128.68,14.58,4.99,871.58
1997,134,52264.34,14.51,2.02,706.24
1997,135,52397.63,13.85,2.29,720.45
1997,136,52528.47,9.33,2.79,746.52
1997,137,52656.80,8.85,1.25,668.34
1997,138,52782.54,13.80,1.59,684.87
1997,139,52905.63,8.71,3.80,801.55
1997,140,53026.00,14.97,4.30,830.07
1997,141,53143.58,10.66,2.64,738.23
1997,142,53258.30,8.36,1.80,695.23
1997,143,53370.09,11.85,2.93,753.73
1997,144,53478.90,15.77,2.16,713.37
1997,145,53584.64,14.88,4.57,846.03
1997,146,53687.25,11.32,2.27,719.26
1997,147,53786.66,15.88,-1.83,533.97
1997,148,53882.82,20.58,0.27,610.15
1997,149,53975.66,22.74,2.79,713.82
1997,150,54065.11,16.11,7.01,1002.20
1997,151,54151.11,18.17,8.25,1090.38
1997,152,54233.61,15.07,10.35,1256.45
1997,153,54312.54,18.14,8.21,1087.33
1997,154,54387.85,17.92,4.88,864.83
1997,155,54459.48,18.12,2.51,727.10
1997,156,54527.39,17.99,3.91,802.79
1997,157,54591.51,20.15,3.14,738.14
1997,158,54651.81,19.07,4.97,858.99
1997,159,54708.23,20.77,5.67,882.18
1997,160,54760.73,25.39,5.36,816.39
1997,161,54809.28,27.47,7.79,958.28
1997,162,54853.83,28.44,11.66,1270.27
1997,163,54894.35,26.59,13.27,1523.14
1997,164,54930.80,23.71,13.11,1508.13
1997,165,54963.16,17.47,8.55,1113.10
1997,166,54991.41,19.93,1.91,672.13
1997,167,55015.51,22.09,5.40,858.42
1997,168,55035.45,19.84,9.57,1192.11
1997,169,55051.21,18.38,12.27,1427.40
1997,170,55062.78,22.61,11.37,1344.80
1997,171,55070.16,23.70,8.53,1111.44
1997,172,55073.32,28.06,11.34,1341.76
1997,173,55072.28,25.83,15.48,1757.34
1997,174,55067.03,21.88,10.37,1257.97
1997,175,55057.57,22.82,8.36,1099.16
1997,176,55043.92,25.41,9.05,1146.35
1997,177,55026.09,26.23,12.11,1411.74
1997,178,55004.08,22.21,10.91,1303.97
1997,179,54977.93,26.36,7.90,1038.80
1997,180,54947.64,28.20,10.10,1204.59
1997,181,54913.24,28.38,12.32,1413.84
1997,182,54874.77,28.08,12.31,1427.06
1997,183,54832.25,27.27,12.80,1477.18
1997,184,54785.71,21.22,14.23,1622.19
1997,185,54735.20,19.76,13.53,1549.72
1997,186,54680.75,21.02,9.85,1215.36
1997,187,54622.40,24.76,6.74,983.81
1997,188,54560.20,24.47,8.53,1111.55
1997,189,54494.20,22.53,8.12,1081.25
1997,190,54424.44,20.92,11.62,1367.45
1997,191,54350.98,20.81,10.77,1292.13
1997,192,54273.87,24.39,7.81,1058.78
1997,193,54193.16,25.55,10.13,1238.23
1997,194,54108.92,25.41,12.40,1439.00
1997,195,54021.20,25.80,14.72,1673.85
1997,196,53930.07,20.65,16.54,1881.10
1997,197,53835.58,26.68,14.30,1629.01
1997,198,53737.79,27.21,12.98,1495.05
1997,199,53636.78,24.78,13.28,1524.84
1997,200,53532.61,14.86,9.10,1155.05
1997,201,53425.35,19.90,7.64,1046.40
1997,202,53315.06,17.42,8.96,1144.05
1997,203,53201.80,22.71,8.03,1074.73
1997,204,53085.66,22.33,6.56,971.63
1997,205,52966.68,20.78,7.58,1041.66
1997,206,52844.96,24.43,7.18,1014.13
1997,207,52720.55,25.78,8.61,1117.47
1997,208,52593.51,27.18,11.11,1321.43
1997,209,52463.93,25.28,14.20,1618.46
1997,210,52331.87,19.29,9.95,1222.93
1997,211,52197.40,23.03,6.38,959.26
1997,212,52060.58,25.12,7.86,1062.44
1997,213,51921.48,24.69,9.93,1221.73
1997,214,51780.18,23.97,11.29,1337.13
1997,215,51636.73,22.78,13.34,1530.29
1997,216,51491.20,21.47,9.45,1182.66
1997,217,51343.65,18.08,9.88,1217.27
1997,218,51194.16,21.03,8.80,1131.84
1997,219,51042.78,22.63,5.20,883.94
1997,220,50889.58,24.98,7.85,1061.27
1997,221,50734.61,26.44,11.02,1313.62
1997,222,50577.94,28.75,12.65,1462.75
1997,223,50419.63,27.73,13.61,1557.64
1997,224,50259.73,23.60,10.39,1259.67
1997,225,50098.31,15.97,10.55,1272.98
1997,226,49935.42,20.70,11.22,1330.98
1997,227,49771.11,22.25,7.99,1071.30
1997,228,49605.44,27.02,11.26,1334.90
1997,229,49438.46,23.96,15.59,1770.31
1997,230,49270.22,19.89,10.73,1288.86
1997,231,49100.78,20.23,6.91,995.49
1997,232,48930.19,21.27,5.35,893.67
1997,233,48758.48,13.76,6.85,991.47
1997,234,48585.72,20.76,10.82,1296.31
1997,235,48411.94,19.62,10.51,1270.17
1997,236,48237.20,19.25,9.55,1190.67
1997,237,48061.53,22.09,8.18,1085.16
1997,238,47884.98,22.62,9.23,1165.16
1997,239,47707.59,21.59,10.36,1257.35
1997,240,47529.41,21.07,12.13,1413.47
1997,241,47350.47,20.77,12.66,1463.77
1997,242,47170.81,20.78,11.20,1329.22
1997,243,46990.48,22.74,9.47,1184.50
1997,244,46809.50,22.75,10.57,1274.61
1997,245,46627.92,24.05,11.70,1374.65
1997,246,46445.77,14.77,8.77,1129.55
1997,247,46263.09,12.86,5.55,906.29
1997,248,46079.91,19.32,2.34,722.93
1997,249,45896.27,20.13,3.76,799.60
1997,250,45712.19,17.87,8.42,1103.28
1997,251,45527.72,19.71,9.77,1208.31
1997,252,45342.88,19.86,8.77,1129.81
1997,253,45157.70,18.20,9.03,1149.69
1997,254,44972.22,17.37,10.56,1274.10
1997,255,44786.46,22.78,12.29,1428.99
1997,256,44600.46,21.69,10.62,1279.20
1997,257,44414.25,21.51,10.11,1236.28
1997,258,44227.85,21.25,8.78,1130.31
1997,259,44041.29,18.48,8.46,1106.44
1997,260,43854.60,18.70,3.58,789.09
1997,261,43667.82,21.55,7.16,1012.67
1997,262,43480.97,22.49,6.82,988.99
1997,263,43294.07,17.92,6.48,966.24
1997,264,43107.16,8.84,2.84,748.92
1997,265,42920.26,14.40,-1.70,539.14
1997,266,42733.41,11.95,-0.59,584.80
1997,267,42546.62,9.75,-2.44,510.64
1997,268,42359.94,12.27,-0.97,568.93
1997,269,42173.38,13.34,2.81,747.62
1997,270,41986.98,15.39,0.76,645.07
1997,271,41800.76,16.20,0.68,641.56
1997,272,41614.76,15.63,1.63,687.13
1997,273,41429.00,15.28,4.82,861.03
1997,274,41243.52,8.35,2.00,705.25
1997,275,41058.34,10.06,-0.55,586.52
1997,276,40873.49,8.21,-0.34,595.67
1997,277,40689.02,12.58,1.66,688.27
1997,278,40504.94,17.72,6.52,968.81
1997,279,40321.29,21.95,5.76,919.37
1997,280,40138.11,18.93,5.77,920.07
1997,281,39955.42,18.18,-0.95,569.85
1997,282,39773.27,15.81,0.27,622.93
1997,283,39591.69,21.40,5.85,925.20
1997,284,39410.71,15.73,1.84,697.54
1997,285,39230.37,15.48,-2.58,505.11
1997,286,39050.71,19.16,-1.55,545.24
1997,287,38871.76,14.83,1.80,695.27
1997,288,38693.57,12.82,5.16,881.52
1997,289,38516.18,11.63,5.42,898.07
1997,290,38339.63,10.99,-2.77,498.07
1997,291,38163.95,12.17,-4.05,452.50
1997,292,37989.20,12.17,-3.32,478.21
1997,293,37815.42,13.25,-3.52,470.89
1997,294,37642.65,7.08,-2.57,505.47
1997,295,37470.94,4.97,-4.94,423.04
1997,296,37300.33,2.36,-7.85,338.32
1997,297,37130.88,5.51,-7.64,343.95
1997,298,36962.64,5.66,-4.34,442.98
1997,299,36795.65,6.80,-5.56,403.73
1997,300,36629.97,5.59,-4.56,435.57
1997,301,36465.66,2.43,-1.52,546.37
1997,302,36302.75,4.32,-4.66,432.11
1997,303,36141.32,8.61,-2.90,493.37
1997,304,35981.41,11.34,-3.33,477.80
1997,305,35823.09,12.54,0.26,622.18
1997,306,35666.41,15.42,6.03,936.45
1997,307,35511.43,12.33,2.38,724.95
1997,308,35358.22,10.53,0.72,643.23
1997,309,35206.83,7.70,-1.11,562.93
1997,310,35057.32,8.97,-3.54,470.28
1997,311,34909.77,9.11,-3.27,479.94
1997,312,34764.22,8.97,-1.73,537.90
1997,313,34620.76,7.71,1.61,686.04
1997,314,34479.44,5.57,2.00,705.60
1997,315,34340.33,3.00,-2.31,515.38
1997,316,34203.49,1.83,-7.72,342.00
1997,317,34069.00,-0.50,-8.04,333.53
1997,318,33936.92,-1.54,-8.42,323.81
1997,319,33807.33,-1.27,-7.65,343.64
1997,320,33680.28,-2.59,-7.14,357.67
1997,321,33555.85,-0.65,-12.77,229.03
1997,322,33434.11,0.37,-9.76,291.49
1997,323,33315.12,1.78,-11.45,254.75
1997,324,33198.95,1.70,-10.99,264.18
1997,325,33085.68,4.41,-7.93,336.30
1997,326,32975.36,0.41,-5.26,412.94
1997,327,32868.08,-1.85,-5.87,394.26
1997,328,32763.89,-0.62,-7.44,349.49
1997,329,32662.86,-0.74,-14.60,197.16
1997,330,32565.06,5.35,-11.54,252.85
1997,331,32470.54,-2.95,-7.31,353.01
1997,332,32379.39,-1.37,-12.15,240.67
1997,333,32291.64,0.63,-10.29,279.40
1997,334,32207.38,2.23,-9.75,291.54
1997,335,32126.65,-1.13,-9.85,289.42
1997,336,32049.51,-3.22,-9.38,300.26
1997,337,31976.03,3.11,-7.15,357.25
1997,338,31906.25,3.58,-5.52,405.00
1997,339,31840.22,1.00,-4.34,442.67
1997,340,31777.99,-0.29,-5.96,391.43
1997,341,31719.62,-0.63,-6.60,372.72
1997,342,31665.14,-0.66,-6.66,371.09
1997,343,31614.60,-1.68,-13.48,216.17
1997,344,31568.04,-1.24,-13.31,219.20
1997,345,31525.50,-1.13,-13.94,208.17
1997,346,31487.00,-1.66,-14.21,203.52
1997,347,31452.57,-1.04,-11.49,253.90
1997,348,31422.26,-2.31,-9.10,306.92
1997,349,31396.08,-5.24,-19.43,131.16
1997,350,31374.04,3.17,-18.22,145.47
1997,351,31356.18,5.16,-14.30,202.10
1997,352,31342.50,2.09,-9.74,291.78
1997,353,31333.02,4.60,-7.62,344.46
1997,354,31327.74,0.02,-7.43,349.66
1997,355,31326.67,-5.75,-15.16,188.20
1997,356,31329.81,-3.46,-17.68,152.36
1997,357,31337.15,-2.77,-17.19,158.80
1997,358,31348.70,-0.07,-9.39,299.96
1997,359,31364.43,1.11,-7.83,338.90
1997,360,31384.35,3.24,-4.44,439.52
1997,361,31408.42,0.69,-4.71,430.57
1997,362,31436.64,-4.47,-10.31,279.05
1997,363,31468.97,0.12,-18.41,143.14
1997,364,31505.40,1.18,-13.95,208.02
1997,365,31545.89,-10.13,-15.35,185.29
1998,1,31590.62,-6.94,-25.16,79.02
1998,2,31639.16,2.53,-22.53,100.03
1998,3,31691.65,7.43,-5.43,407.63
1998,4,31748.07,4.80,-3.04,488.33
1998,5,31808.35,2.10,-4.03,453.43
1998,6,31872.47,3.69,-1.89,531.86
1998,7,31940.37,1.96,-1.70,539.35
1998,8,32011.99,1.96,-1.10,563.48
1998,9,32087.29,1.30,-1.71,538.69
1998,10,32166.22,2.25,-3.78,461.84
1998,11,32248.70,0.01,-8.95,310.52
1998,12,32334.70,-2.69,-15.75,179.13
1998,13,32424.14,1.32,-15.30,185.97
1998,14,32516.97,-10.72,-15.47,183.48
1998,15,32613.12,-7.00,-17.64,152.86
1998,16,32712.53,-3.47,-15.11,188.93
1998,17,32815.14,-1.59,-14.39,200.55
1998,18,32920.87,-4.33,-14.18,204.05
1998,19,33029.66,-2.06,-9.98,286.34
1998,20,33141.45,-1.09,-8.65,318.06
1998,21,33256.17,-3.58,-8.40,324.25
1998,22,33373.74,-6.63,-17.49,154.82
1998,23,33494.10,-3.20,-20.10,123.77
1998,24,33617.19,1.68,-15.27,186.45
1998,25,33742.93,-1.89,-7.94,335.98
1998,26,33871.25,-8.16,-14.89,192.47
1998,27,34002.08,-6.36,-24.31,85.34
1998,28,34135.36,-0.48,-22.12,103.75
1998,29,34271.02,4.06,-10.02,285.35
1998,30,34408.99,0.26,-9.99,286.03
1998,31,34549.21,-0.18,-8.41,323.89
1998,32,34691.60,3.66,-11.56,252.40
1998,33,34836.10,6.55,-11.80,247.57
1998,34,34982.65,3.32,-11.10,261.88
1998,35,35131.18,2.63,-8.43,323.47
1998,36,35281.63,1.39,-8.17,330.20
1998,37,35433.93,3.26,-14.87,192.74
1998,38,35588.03,2.15,-17.19,158.76
1998,39,35743.86,1.67,-16.40,169.78
1998,40,35901.36,4.59,-15.08,189.40
1998,41,36060.47,2.89,-14.10,205.48
1998,42,36221.14,6.88,-10.35,278.04
1998,43,36383.31,5.98,-7.75,341.10
1998,44,36546.92,-1.23,-6.26,382.72
1998,45,36711.92,-8.24,-17.24,158.07
1998,46,36878.26,-7.12,-22.29,102.17
1998,47,37045.87,1.84,-20.83,116.19
1998,48,37214.72,2.96,-17.93,149.15
1998,49,37384.75,2.88,-9.67,293.52
1998,50,37555.91,2.20,-2.65,502.43
1998,51,37728.15,3.00,-2.45,510.07
1998,52,37901.43,0.27,-2.94,491.89
1998,53,38075.69,4.27,-4.84,426.34
1998,54,38250.91,2.95,-8.93,311.02
1998,55,38427.02,2.16,-8.75,315.61
1998,56,38604.00,1.50,-3.44,473.72
1998,57,38781.79,2.19,-2.87,494.27
1998,58,38960.36,5.78,-1.79,535.80
1998,59,39139.66,10.26,-3.19,482.84
1998,60,39319.67,3.66,-2.52,507.34
1998,61,39500.33,6.11,-2.22,519.04
1998,62,39681.61,3.60,-2.69,500.92
1998,63,39863.48,3.32,-4.57,435.19
1998,64,40045.90,2.65,-4.24,446.09
1998,65,40228.84,2.61,-5.18,415.50
1998,66,40412.25,0.01,-6.25,382.81
1998,67,40596.12,3.00,-8.86,312.90
1998,68,40780.40,8.49,-6.80,367.03
1998,69,40965.06,7.05,-4.62,433.39
1998,70,41150.08,-8.76,-15.56,182.02
1998,71,41335.41,-10.26,-19.29,132.77
1998,72,41521.03,-2.96,-22.45,100.79
1998,73,41706.92,-1.97,-17.68,152.39
1998,74,41893.03,-0.95,-8.81,314.01
1998,75,42079.34,-0.42,-12.12,241.42
1998,76,42265.82,2.54,-16.29,171.27
1998,77,42452.45,4.99,-14.36,201.11
1998,78,42639.19,1.54,-6.78,367.53
1998,79,42826.01,2.23,-2.23,518.50
1998,80,43012.89,-0.94,-4.25,445.97
1998,81,43199.80,-2.04,-6.60,372.68
1998,82,43386.70,-0.36,-8.14,330.89
1998,83,43573.58,1.32,-11.56,252.52
1998,84,43760.41,5.08,-13.44,216.89
1998,85,43947.14,9.99,-9.59,295.38
1998,86,44133.77,17.87,-2.66,502.12
1998,87,44320.25,22.07,2.60,736.54
1998,88,44506.57,16.23,2.33,722.34
1998,89,44692.68,22.62,-0.39,593.38
1998,90,44878.56,25.95,3.90,807.33
1998,91,45064.18,9.24,4.17,822.51
1998,92,45249.52,7.02,0.77,645.75
1998,93,45434.53,5.37,-0.25,599.59
1998,94,45619.20,1.50,-3.30,478.88
1998,95,45803.48,2.42,-3.54,470.30
1998,96,45987.34,6.78,-1.77,536.43
1998,97,46170.76,11.13,-2.70,500.58
1998,98,46353.70,14.18,-4.52,436.75
1998,99,46536.12,12.49,-3.70,464.69
1998,100,46717.99,7.21,-2.55,506.19
1998,101,46899.28,11.56,-5.23,414.00
1998,102,47079.94,14.30,-4.58,434.77
1998,103,47259.94,15.95,-3.78,461.81
1998,104,47439.25,15.45,-3.06,487.45
1998,105,47617.82,17.84,-2.32,514.92
1998,106,47795.61,17.59,0.42,629.78
1998,107,47972.59,13.83,2.11,710.90
1998,108,48148.71,13.07,-0.73,579.01
1998,109,48323.92,12.67,-0.64,582.93
1998,110,48498.19,7.35,0.59,637.25
1998,111,48671.47,12.58,-1.91,530.81
1998,112,48843.72,16.72,-2.18,520.50
1998,113,49014.88,12.61,-1.40,551.09
1998,114,49184.91,10.47,0.58,636.85
1998,115,49353.76,7.52,-0.45,591.17
1998,116,49521.38,7.92,-5.57,403.51
1998,117,49687.71,4.47,-4.91,424.23
1998,118,49852.72,11.32,-3.33,477.88
1998,119,50016.33,18.81,-2.40,512.15
1998,120,50178.50,21.27,0.41,627.26
1998,121,50339.18,23.40,2.57,734.93
1998,122,50498.29,13.83,3.97,811.29
1998,123,50655.80,12.99,8.06,1076.99
1998,124,50811.63,18.57,8.67,1122.11
1998,125,50965.73,15.88,10.08,1233.68
1998,126,51118.04,13.78,10.10,1235.72
1998,127,51268.49,18.59,9.69,1202.37
1998,128,51417.03,19.80,9.07,1152.60
1998,129,51563.58,16.30,9.89,1218.47
1998,130,51708.09,12.50,9.43,1181.09
1998,131,51850.48,15.50,6.56,971.47
1998,132,51990.70,16.79,4.60,847.80
1998,133,52128.68,20.40,0.05,612.82
1998,134,52264.34,24.25,1.25,667.82
1998,135,52397.63,25.81,3.76,794.55
1998,136,52528.47,25.29,7.30,1022.11
1998,137,52656.80,19.94,8.61,1117.52
1998,138,52782.54,21.71,7.60,1043.26
1998,139,52905.63,20.70,6.14,943.54
1998,140,53026.00,23.67,5.17,882.06
1998,141,53143.58,22.03,5.62,910.61
1998,142,53258.30,15.48,4.35,832.98
1998,143,53370.09,17.59,1.49,680.33
1998,144,53478.90,20.74,4.59,847.16
1998,145,53584.64,22.49,4.42,837.35
1998,146,53687.25,20.36,5.88,927.07
1998,147,53786.66,20.67,0.42,611.21
1998,148,53882.82,25.20,3.78,755.24
1998,149,53975.66,28.04,8.07,1077.30
1998,150,54065.11,20.84,9.64,1198.07
1998,151,54151.11,17.67,7.34,1024.95
1998,152,54233.61,16.05,7.51,1037.22
1998,153,54312.54,19.30,0.65,640.19
1998,154,54387.85,12.18,3.46,782.75
1998,155,54459.48,11.99,1.31,671.51
1998,156,54527.39,13.35,1.79,694.95
1998,157,54591.51,12.65,4.99,871.32
1998,158,54651.81,13.90,7.11,1009.13
1998,159,54708.23,13.06,6.79,987.11
1998,160,54760.73,19.37,5.07,876.14
1998,161,54809.28,23.57,5.66,913.21
1998,162,54853.83,22.08,7.56,1040.34
1998,163,54894.35,16.69,7.93,1066.94
1998,164,54930.80,16.18,10.78,1292.89
1998,165,54963.16,17.18,12.86,1483.69
1998,166,54991.41,18.65,12.60,1458.41
1998,167,55015.51,16.87,12.69,1466.71
1998,168,55035.45,21.54,12.27,1427.17
1998,169,55051.21,23.82,13.13,1509.48
1998,170,55062.78,24.24,13.64,1561.17
1998,171,55070.16,23.91,13.88,1585.17
1998,172,55073.32,26.65,13.10,1507.13
1998,173,55072.28,24.54,14.22,1620.79
1998,174,55067.03,26.63,15.86,1801.31
1998,175,55057.57,26.89,15.42,1751.06
1998,176,55043.92,26.48,14.97,1701.15
1998,177,55026.09,24.61,15.48,1758.34
1998,178,55004.08,20.33,14.91,1694.68
1998,179,54977.93,21.82,10.19,1242.79
1998,180,54947.64,21.94,9.63,1197.18
1998,181,54913.24,21.44,12.80,1477.61
1998,182,54874.77,17.68,12.87,1484.60
1998,183,54832.25,23.06,9.47,1184.70
1998,184,54785.71,25.95,8.95,1143.60
1998,185,54735.20,25.69,10.34,1255.76
1998,186,54680.75,20.84,12.02,1403.39
1998,187,54622.40,23.47,7.83,1060.16
1998,188,54560.20,20.64,10.42,1262.29
1998,189,54494.20,21.47,12.70,1468.06
1998,190,54424.44,23.37,12.77,1474.15
1998,191,54350.98,20.32,12.12,1412.76
1998,192,54273.87,17.88,9.39,1177.70
1998,193,54193.16,22.09,8.62,1118.38
1998,194,54108.92,22.97,10.10,1235.56
1998,195,54021.20,28.40,12.59,1457.46
1998,196,53930.07,30.15,14.06,1604.42
1998,197,53835.58,29.32,15.62,1774.07
1998,198,53737.79,28.29,15.86,1800.69
1998,199,53636.78,24.33,14.03,1601.04
1998,200,53532.61,26.04,8.52,1110.81
1998,201,53425.35,25.19,12.75,1472.83
1998,202,53315.06,27.14,12.96,1493.51
1998,203,53201.80,28.10,15.34,1741.54
1998,204,53085.66,21.93,14.46,1646.17
1998,205,52966.68,20.65,11.57,1362.78
1998,206,52844.96,20.38,6.81,988.54
1998,207,52720.55,21.32,6.92,995.72
1998,208,52593.51,24.48,8.20,1087.25
1998,209,52463.93,25.43,12.28,1428.35
1998,210,52331.87,24.08,14.61,1661.67
1998,211,52197.40,21.66,10.82,1296.03
1998,212,52060.58,21.24,10.36,1257.20
1998,213,51921.48,22.34,6.01,935.56
1998,214,51780.18,24.61,7.25,1018.73
1998,215,51636.73,25.32,8.36,1099.05
1998,216,51491.20,25.96,9.99,1226.22
1998,217,51343.65,27.14,12.05,1406.40
1998,218,51194.16,25.60,12.77,1475.05
1998,219,51042.78,22.81,14.44,1643.95
1998,220,50889.58,27.54,14.77,1679.70
1998,221,50734.61,28.31,13.70,1567.39
1998,222,50577.94,25.69,15.16,1721.53
1998,223,50419.63,23.62,16.26,1847.54
1998,224,50259.73,18.95,13.30,1526.85
1998,225,50098.31,20.97,6.94,997.05
1998,226,49935.42,24.32,6.93,996.69
1998,227,49771.11,23.92,8.96,1144.35
1998,228,49605.44,25.77,14.71,1672.44
1998,229,49438.46,23.05,15.30,1737.15
1998,230,49270.22,23.26,13.58,1554.64
1998,231,49100.78,18.25,4.72,854.85
1998,232,48930.19,21.32,4.20,824.29
1998,233,48758.48,20.16,7.22,1016.74
1998,234,48585.72,22.68,8.54,1112.22
1998,235,48411.94,21.16,10.21,1244.44
1998,236,48237.20,25.02,12.93,1490.05
1998,237,48061.53,24.29,11.90,1392.87
1998,238,47884.98,25.75,13.73,1569.63
1998,239,47707.59,25.71,12.66,1463.72
1998,240,47529.41,25.88,11.08,1318.73
1998,241,47350.47,21.81,10.91,1304.04
1998,242,47170.81,23.20,12.17,1417.48
1998,243,46990.48,21.79,9.23,1165.39
1998,244,46809.50,20.71,7.30,1021.90
1998,245,46627.92,18.43,8.31,1095.06
1998,246,46445.77,21.10,8.15,1083.03
1998,247,46263.09,20.94,9.35,1175.18
1998,248,46079.91,18.49,7.31,1022.91
1998,249,45896.27,25.98,8.38,1100.54
1998,250,45712.19,20.82,9.82,1212.84
1998,251,45527.72,16.34,9.62,1196.59
1998,252,45342.88,11.87,7.06,1005.48
1998,253,45157.70,14.89,7.36,1026.58
1998,254,44972.22,19.56,5.15,881.36
1998,255,44786.46,20.77,5.74,918.01
1998,256,44600.46,19.43,6.85,991.48
1998,257,44414.25,22.92,6.35,957.87
1998,258,44227.85,19.88,7.49,1035.46
1998,259,44041.29,19.68,12.01,1403.12
1998,260,43854.60,19.89,3.38,778.23
1998,261,43667.82,19.74,3.24,770.33
1998,262,43480.97,23.23,5.67,913.57
1998,263,43294.07,23.90,9.96,1224.20
1998,264,43107.16,24.01,12.50,1448.53
1998,265,42920.26,16.09,9.06,1152.46
1998,266,42733.41,11.50,2.54,733.19
1998,267,42546.62,14.21,-1.83,533.91
1998,268,42359.94,17.87,0.32,624.96
1998,269,42173.38,22.04,4.89,865.30
1998,270,41986.98,22.03,8.74,1127.86
1998,271,41800.76,17.24,7.27,1020.15
1998,272,41614.76,17.18,1.03,658.20
1998,273,41429.00,16.83,1.93,701.78
1998,274,41243.52,16.84,4.95,869.22
1998,275,41058.34,11.72,-1.30,555.37
1998,276,40873.49,9.64,-0.86,573.58
1998,277,40689.02,13.13,-2.95,491.30
1998,278,40504.94,12.12,-3.15,484.31
1998,279,40321.29,12.62,-5.40,408.72
1998,280,40138.11,12.14,-3.12,485.45
1998,281,39955.42,13.91,0.71,643.17
1998,282,39773.27,12.94,8.85,1136.26
1998,283,39591.69,14.55,9.62,1196.20
1998,284,39410.71,15.54,9.55,1190.50
1998,285,39230.37,12.53,7.99,1071.77
1998,286,39050.71,10.75,6.51,968.40
1998,287,38871.76,8.69,6.07,939.55
1998,288,38693.57,8.86,4.60,847.91
1998,289,38516.18,10.79,4.14,820.99
1998,290,38339.63,15.26,-0.65,582.49
1998,291,38163.95,22.66,1.04,658.26
1998,292,37989.20,15.74,6.35,957.71
1998,293,37815.42,12.70,1.26,668.91
1998,294,37642.65,7.26,-0.60,584.48
1998,295,37470.94,4.90,-1.29,555.93
1998,296,37300.33,11.56,-2.52,507.54
1998,297,37130.88,18.29,-0.55,586.80
1998,298,36962.64,13.31,0.64,639.92
1998,299,36795.65,10.62,-3.27,479.80
1998,300,36629.97,8.44,-2.65,502.73
1998,301,36465.66,10.54,0.03,612.13
1998,302,36302.75,7.67,0.73,644.12
1998,303,36141.32,5.72,1.50,680.79
1998,304,35981.41,7.96,1.45,678.26
1998,305,35823.09,6.45,1.47,679.13
1998,306,35666.41,5.50,1.21,666.80
1998,307,35511.43,2.51,-0.94,570.16
1998,308,35358.22,2.06,-2.38,512.91
1998,309,35206.83,4.22,-2.19,520.00
1998,310,35057.32,3.38,-4.94,423.14
1998,311,34909.77,3.56,-3.85,459.43
1998,312,34764.22,4.68,-1.84,533.85
1998,313,34620.76,2.14,-5.76,397.69
1998,314,34479.44,6.26,-6.27,382.45
1998,315,34340.33,12.30,-3.64,466.85
1998,316,34203.49,7.04,0.38,627.87
1998,317,34069.00,2.24,-4.82,427.09
1998,318,33936.92,3.93,-5.98,391.05
1998,319,33807.33,7.58,-3.52,471.09
1998,320,33680.28,3.22,-3.95,456.01
1998,321,33555.85,0.13,-2.62,503.53
1998,322,33434.11,1.40,-6.18,385.04
1998,323,33315.12,4.10,-6.13,386.43
1998,324,33198.95,5.79,-4.42,440.14
1998,325,33085.68,3.69,-2.45,509.95
1998,326,32975.36,5.13,-4.97,422.36
1998,327,32868.08,10.76,-3.83,460.11
1998,328,32763.89,7.39,-3.67,465.85
1998,329,32662.86,4.98,-1.85,533.31
1998,330,32565.06,4.00,-3.15,484.21
1998,331,32470.54,2.87,-1.49,547.45
1998,332,32379.39,3.46,-1.51,546.73
